Date,Open,High,Low,Close,Volume,ret_1d,ret_5d,ret_20d,ret_60d,ret_120d,ret_250d,vol_5d,vol_20d,vol_60d,vol_120d,range_pct,atr_14,sma_20,sma_50,sma_200,price_to_sma20,price_to_sma50,price_to_sma200,drawdown_60d,drawdown_250d,rsi_14,zscore_20,zscore_60,vol_ratio_5_20,vol_change_5d,oc_ratio,hl_ratio
2002-07-01,15.48265817342006,16.27972373732397,15.48265817342006,16.149295806884766,87810,,,,,,,,,,,0.04935605697210062,,,,,,,,,,,,,,,0.8363648554028157,
2002-07-02,15.48483009436766,16.508698401248115,15.48483009436766,16.318126678466797,588615,0.010454379782309564,,,,,,,,,,0.06274423082102554,,,,,,,,,,,,,,,0.8138708565941801,0.06340018283917742
2002-07-03,16.134805063408415,16.521019439468844,15.892786878002722,16.472471237182617,162075,0.009458472884604552,,,,,,,,,,0.03813833106280005,,,,,,,,,,,,,,,0.5374859393014,0.03849906143302161
2002-07-04,16.424641868506278,16.90722966520073,16.424641868506278,16.64202308654785,266625,0.01029304267246256,,,,,,,,,,0.028998144888077972,,,,,,,,,,,,,,,0.45044904787494355,0.029296624030833215
2002-07-05,16.95577890212694,18.115148695023688,16.90723071271882,17.43184471130371,408600,0.047459471763038996,,,,,,,,,,0.06929375532594037,,,,,,,,,,,,,,,0.3941209686498451,0.07258240035018676
2002-07-08,17.392720896095256,18.01878081631588,17.392720896095256,17.755023956298828,165600,0.018539589489662722,0.0994302270895,,,,,0.016199865719303572,,,,0.03526100115446591,,,,,,,,,,,,,,,0.5787034798344263,0.03591472564086423
2002-07-09,17.680389539298417,17.854294847046415,17.390547359718415,17.613000869750977,74835,-0.00799903660493051,0.07935188988285535,,,,,0.02028824450882791,,,,0.026329839574609448,,,,,,,,,,,,,,,-0.14531327917825526,0.026119226224050197
2002-07-10,17.392723590202177,17.825313599545687,17.207224018719533,17.726041793823242,93675,0.006418038862781472,0.07610094069012496,,,,,0.020560219466011782,,,,0.034869012948030624,,,,,,,,,,,,,,,0.5392716663866532,0.03509280362823791
2002-07-11,17.851581222157098,17.851581222157098,16.478155902987762,17.697097778320312,61380,-0.0016328527169001683,0.06339822305770637,,,,,0.021883574416885786,,,,0.07760737587446905,,,,,,,,,,,,,,,-0.1124804097869802,0.07748065445992093
2002-07-12,17.900146087773408,17.900146087773408,17.410214564328818,17.513202667236328,63405,-0.01039125812534436,0.0046672028852954295,,,,,0.011775682792922607,,,,0.027974981661187105,,,,,,,,,,,,,,-0.6968438785116187,-0.7897908057000831,0.027684286405693932
2002-07-15,17.753011067708332,17.753011067708332,16.958528365211926,17.0909423828125,42795,-0.02411096887571529,-0.03740246000911396,,,,,0.011320982545743768,,,,0.046485599488965426,,,,,,,,,,,,,,-0.7888238565140762,-0.8333330285003865,0.04536478664651802
2002-07-16,17.405061566535863,17.405061566535863,16.919544320035605,17.04975128173828,107070,-0.002410112921312213,-0.03197919492413326,,,,,0.011538547771820444,,,,0.028476500241988164,,,,,,,,,,,,,,-0.6582415900012526,-0.7318180353850992,0.028407868660801198
2002-07-17,16.870257746921897,16.907038804594038,16.198625306958064,16.509798049926758,114600,-0.031669273228041694,-0.06861338577686826,,,,,0.013367128910388132,,,,0.04290867129287001,,,,,,,,,,,,,,-0.6143500423546197,-0.5088266854171362,0.04154978485784388
2002-07-18,17.16450901747138,17.16450901747138,15.791818280893724,16.561290740966797,88500,0.0031189170748378015,-0.06418041260668894,,,,,0.01458358070624423,,,,0.08288549232350018,0.04951283477115649,,,,,,,,,56.58448154042429,,,,-0.48218483005633694,-0.4394422254309692,0.08314400530076427
2002-07-19,16.281745950904586,16.674573810887004,15.251861221431158,16.20376968383789,104325,-0.021587753196345094,-0.0747683338266919,,,,,0.01492081386476705,,,,0.08780133371525894,0.053363232271237786,,,,,,,,,50.78131036849471,,,,-0.003497532115189772,-0.05480816511818306,0.085905900192704
2002-07-22,16.18390884886396,16.57600151827984,15.93894318477151,16.35089683532715,86790,0.009079810091105367,-0.043300453006592465,,,,,0.017241321169479493,,,,0.03896167530896062,0.05119329232678386,,,,,,,,,50.47296107518162,,,,0.491520128536999,0.26212353729420124,0.03931543992159729
2002-07-23,16.428868661638774,16.669420065088712,16.18390308479344,16.37737464904785,52935,0.0016193493229983424,-0.03943615490805441,,,,,0.017696614702371067,,,,0.029645592819328954,0.050488084270602425,,,,,,,,,48.574894090233464,,,,0.21400936672775406,-0.10606016600903154,0.02969359938999082
2002-07-24,15.301151921366678,16.87025665972775,15.301151921366678,16.458301544189453,34530,0.0049413838833018975,-0.003119148131405125,,,,,0.012079335680500392,,,,0.09533819356439244,0.05495528332374388,,,,,,,,,47.1716453191729,,,,-0.05695568400770712,0.7374584928325632,0.09580929617753464
2002-07-25,16.086077459376266,17.36092852751521,16.086077459376266,16.96147918701172,188115,0.030572877855668645,0.024164085535615776,,,,,0.01863417399687679,,,,0.07516155012678155,0.05249000676210933,,,,,,,,,42.0578817070093,,,,0.1208660566323223,0.6866697943365934,0.07745945501825036
