Date,Close,High,Low,Open,Volume,ret_1d,ret_5d,ret_20d,ret_60d,ret_120d,ret_250d,vol_5d,vol_20d,vol_60d,vol_120d,range_pct,atr_14,sma_20,sma_50,sma_200,price_to_sma20,price_to_sma50,price_to_sma200,drawdown_60d,drawdown_250d,rsi_14,zscore_20,zscore_60,vol_ratio_5_20,vol_change_5d,oc_ratio,hl_ratio
2000-01-03,2.638094425201416,2.6561014571884733,2.6119837027928337,2.638094425201416,0,,,,,,,,,,,0.01672334165683677,,,,,,,,,,,,,,,0.0,
2000-01-04,2.7101247310638428,2.735334836320762,2.638094993574654,2.656102029441297,5211144,0.02730391496768636,,,,,,,,,,0.0358802093614109,,,,,,,,,,,,,,,0.5555613269345251,0.03685987954683764
2000-01-05,2.7353341579437256,2.845180141891751,2.716426822793545,2.728131727948736,10935257,0.0093019434090722,,,,,,,,,,0.04707041687184408,,,,,,,,,,,,,,,0.0559397574061651,0.04750826322582741
2000-01-06,2.845180034637451,2.8703901326917944,2.710123956775929,2.728131625106791,12992505,0.0401581197583194,,,,,,,,,,0.05632901045444299,,,,,,,,,,,,,,,0.7303375247983172,0.05859107760214013
2000-01-07,2.945122003555298,2.9802364023073675,2.868590123016884,2.8703904118183887,29907138,0.03512676445818719,,,,,,,,,,0.03790888090738047,,,,,,,,,,,,,,,0.6693602824763033,0.039240497237887494
2000-01-10,2.95412540435791,3.016250505442017,2.941519877071037,2.9802361250420133,24075339,0.00305705529066147,0.11979517341664736,,,,,0.016165862387683395,,,,0.025297039949874048,,,,,,,,,,,,,,,-0.3493978005979768,0.025374374399690886
2000-01-11,2.830774307250977,2.976634671865343,2.813667260905313,2.9586270029716646,15187275,-0.04175553851741243,0.04451808981491934,,,,,0.032652767373556005,,,,0.05756990606513279,,,,,,,,,,,,,,,-0.784529171336921,0.055166043634986325
2000-01-12,2.782154083251953,2.881195476640675,2.7551433737904447,2.7956599161894253,8315929,-0.01717559180697803,0.017116711379579375,,,,,0.03470979616422304,,,,0.04530737661477494,,,,,,,,,,,,,,,-0.10714483583086998,0.044529195608194544
2000-01-13,2.7461395263671875,2.7911579092280223,2.744338599770056,2.7731502372791925,5734983,-0.012944846261954579,-0.03480992663541027,,,,,0.028382643804900014,,,,0.017049137164528144,,,,,,,,,,,,,,,-0.5769137874004066,0.01682843870503435
2000-01-14,2.70202112197876,2.764147191544406,2.699320210296424,2.7371358430895816,4757500,-0.016065609181479035,-0.08254356908918226,,,,,0.016066017537812526,,,,0.023992033489548575,,,,,,,,,,,,,,,-0.5416682223689417,0.02360658685603653
2000-01-17,2.760545492172241,2.760545492172241,2.6660059376330074,2.7002200340003277,3524315,0.021659479164478856,-0.06552867115935601,,,,,0.022664224564485747,,,,0.034246693201509866,,,,,,,,,,,,,,-0.5486119137358434,0.6380974829525314,0.03498845873936027
2000-01-18,2.80466365814209,2.831674368237911,2.733534232805898,2.773150153482759,4070565,0.015981684089231507,-0.00922385406777404,,,,,0.018911755950589748,,,,0.03499176635569365,,,,,,,,,,,,,,-0.716391009109008,0.3211071730188312,0.035550993711314545
2000-01-19,2.933417558670044,2.99644329804546,2.8181694084482243,2.8181694084482243,21084545,0.04590707343968847,0.054369194117848796,,,,,0.02580118980873407,,,,0.06077344463638575,,,,,,,,,,,,,,-0.5670568815338539,0.646466759756719,0.06356337562249116
2000-01-20,2.933417558670044,2.980236870631632,2.890199143681784,2.931616313172097,10525379,0.0,0.06819683796278286,,,,,0.023341644388254656,,,,0.030693798325346147,0.03705160519639778,,,,,,,,,68.46849489593481,,,,-0.471738125040675,0.020005450591790458,0.030693798325346147
