Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2007-10-05,30.896230697631836,33.62959566682496,25.536993424027145,27.579339475363934,855215656
2007-10-08,29.314577102661133,31.9404504009156,29.130304488374097,31.9404504009156,126671715
2007-10-09,31.310848236083984,31.587255017381196,27.748260372764964,29.329925333231692,116725709
2007-10-10,31.602617263793945,32.247569316618566,31.326210431319556,32.1247202155724,67931378
2007-10-11,35.13448715209961,36.85435761863045,31.326205225508645,36.85435761863045,106320954
2007-10-12,34.904136657714844,36.20939445735094,34.09027086282136,34.39739034508868,99410791
2007-10-15,35.36482620239258,35.84086403818401,35.05770663049196,35.62587867162326,41814972
2007-10-16,38.973480224609375,39.587723519051465,35.165198458752826,35.41089244406911,138614496
2007-10-17,42.013973236083984,42.9967534830677,32.58539751446679,35.011643669140604,204876259
2007-10-18,40.539791107177734,45.89902920857211,38.80456638965236,42.68962807257307,146617799
2007-10-19,40.40159225463867,42.04468286821115,38.38995647267717,39.61843481320597,110266491
2007-10-22,39.8641242980957,41.1079566807392,38.543507870317065,39.58771756479438,72253405
2007-10-23,42.704978942871094,43.088878332590404,40.84690339728464,40.84690339728464,74594921
2007-10-24,42.044673919677734,44.071663583253276,41.56863616469423,43.610980138028076,63055170
2007-10-25,41.952545166015625,42.93532952042755,37.05398603838048,40.61657411615367,34522489
2007-10-26,43.21173858642578,43.90275770032305,41.537935066532995,42.68963358969511,62370025
2007-10-29,44.087013244628906,45.14657714233745,43.7031138853975,43.918099192796944,43657697
2007-10-30,45.0698127746582,46.28293266780199,43.36529653396666,44.68591328336408,79921711
2007-10-31,46.006507873535156,47.020004633507575,45.14657501559593,45.30013475205468,44655368
2007-11-01,44.977657318115234,47.496038690934576,44.6091164457639,47.14285212617411,50632492
2007-11-02,45.791534423828125,46.067945353428755,42.99674566407308,43.34993648176822,32001693
2007-11-05,46.7282600402832,47.75711156062714,45.48442312801919,45.760834107795375,38833135
2007-11-06,47.34250259399414,50.33691898433603,46.69755053834365,47.54212952023495,81880281
2007-11-07,46.6514778137207,48.8934491751123,45.60727203123114,48.21778857024309,33593141
2007-11-08,45.852970123291016,47.09680708436366,44.839477042929396,45.4537162832883,27990521
2007-11-12,46.958587646484375,47.78781204099281,43.25779482278589,44.4709186285343,35153735
2007-11-13,48.07959747314453,49.04702364689159,46.23687936483498,47.75712347042129,43830531
2007-11-14,47.449981689453125,49.599818481356614,47.2042835567475,48.92415382338537,36738579
2007-11-15,48.248504638671875,49.09308357628662,47.342500112090974,48.34063885654476,29242252
2007-11-16,47.91066360473633,49.00093637077168,47.35784590029854,48.03351059497508,18895294
2007-11-19,49.64589309692383,51.442543521037294,48.63240012207829,49.00094112857848,40716718
2007-11-20,48.878082275390625,50.828292020757004,48.27919755736689,49.44625420892532,26342171
2007-11-21,45.0698127746582,49.46162128883253,43.97953572003725,49.16986017479464,26814499
2007-11-22,43.518836975097656,46.40576319810442,41.63005315109906,44.5937550726419,34096185
2007-11-23,46.4057731628418,46.68217989987701,43.795253056958856,46.375060377487856,27664090
2007-11-26,46.774314880371094,48.125639968591926,46.405773946624606,48.125639968591926,20159123
2007-11-27,45.622623443603516,47.57283356714766,45.14658977122519,47.57283356714766,20573198
2007-11-28,44.94696807861328,46.83575718028008,44.6398484413441,46.62077176796099,16435311
2007-11-29,43.733829498291016,46.313632526210604,43.1656575767339,46.067938586627754,25530967
2007-11-30,45.423004150390625,45.699410979466656,43.918118822686424,44.532358072000505,18437721
2007-12-03,46.06794738769531,46.636119417799065,45.62262235085234,45.97580901856795,16851227
2007-12-04,45.469058990478516,46.75896273216917,45.1312266614095,46.375063304948775,14008727
2007-12-05,47.28106689453125,47.44998515414579,45.45370798732882,45.54584219033625,27725290
2007-12-06,46.4057731628418,49.03164341303903,45.80688842795289,48.30991170230949,24104710
2007-12-07,46.20615768432617,47.357856280710585,45.376937194275314,46.69754991856549,11742386
2007-12-10,46.25221252441406,46.820380297597865,45.65332780088379,46.65146622971755,8330010
2007-12-11,46.0372314453125,46.927877292430466,45.80689178663154,46.666824846143626,11685950
2007-12-12,46.006507873535156,46.42111999508867,45.14657501559593,45.453694488513435,16342131
2007-12-13,45.23871612548828,46.68217953568618,45.06980205572207,46.06794049569985,14620172
2007-12-14,44.79339599609375,45.499773467761344,44.56305633120605,45.08516123784838,10991851
2007-12-17,42.09074020385742,45.300140789836696,41.461142701116636,45.05444267941041,19355678
2007-12-18,41.90647888183594,43.30387137774739,40.601220598516576,41.6147135993341,21607783
2007-12-19,41.138675689697266,43.62634499692779,40.785489023400956,43.25779985305079,19526912
2007-12-20,40.72406005859375,42.01396378935012,40.539787501974935,41.67613146314485,17105204
2007-12-24,41.96790313720703,42.628209414726506,41.000473107769864,41.33830548586094,16711519
2007-12-26,43.242431640625,43.764536399022525,42.1982262894043,42.1982262894043,20930094
2007-12-27,43.54957580566406,44.74734156918583,43.18103057123734,44.13310228885911,44565277
2007-12-28,43.88739776611328,44.071670339336904,42.996747689795086,43.45742704006627,18354518
2007-12-31,44.20987319946289,44.47092567357681,43.672413938583134,44.225231677690694,11982308
2008-01-01,45.02373504638672,45.43834727064003,44.02559651216507,44.44020873641839,16687746
2008-01-02,44.77804183959961,45.36156815955238,44.11773563108529,45.02373581676639,13437280
2008-01-03,46.62074661254883,46.80501912859674,43.9641640167126,44.50162309193393,31815218
2008-01-04,46.37506103515625,47.91065866887912,46.06794150841168,47.29641961538997,28011310
2008-01-07,45.99116897583008,47.0507290130649,45.4997768214023,46.08330318234586,15858063
2008-01-08,44.42484664916992,46.68217577225287,43.88738753251088,46.03722399914706,13282666
2008-01-09,43.71847152709961,44.6705428437045,43.6109788652035,44.470915994797416,13113527
2008-01-10,42.67427444458008,45.14658949376323,42.38250918551178,43.9181112081296,18023003
2008-01-11,43.31922149658203,43.73383370438136,41.61470556797928,43.25779592299127,11629440
2008-01-14,43.979530334472656,44.44020966761258,42.70498501256732,43.3960040122772,10264240
2008-01-15,42.6435546875,44.870171216440966,42.2903680711968,44.685902836161105,11558334
2008-01-16,41.768280029296875,42.689638963814744,40.7087197539474,42.336452205364914,14834065
2008-01-17,42.88926315307617,43.84133473175054,41.03118710191345,41.92183309528905,16169395
2008-01-18,40.89297866821289,42.58213614868837,40.53978786256226,42.53606488494236,13254156
2008-01-21,33.93671798706055,40.53978819160406,29.56026239661027,40.53978819160406,33202389
2008-01-22,30.527692794799805,32.24756322209881,24.247095914094526,30.58911629232022,58755707
2008-01-23,33.93671798706055,35.24197605074938,31.0190823152855,31.0190823152855,28425991
2008-01-24,34.01350402832031,36.424393721234814,32.401126128454564,35.764087414405026,29911930
2008-01-25,35.76408767700195,35.93300179199767,34.32062388029307,35.62588218976822,12550722
2008-01-28,36.14798355102539,36.42439033216919,32.40112311372923,35.27269193942354,13601109
2008-01-29,35.54910659790039,36.76223083997255,35.0116472288567,36.24012578667085,7679877
2008-01-30,33.58354187011719,35.77944646769975,33.13821672493378,35.625886647371225,9016102
2008-01-31,31.38762664794922,34.02885567193379,31.019083596013363,33.936719388252875,41538563
2008-02-01,32.477901458740234,32.70824112631178,31.633322677644536,31.925085840010944,9089201
2008-02-04,34.15170669555664,34.550962583474416,33.09214451504303,33.09214451504303,12009385
2008-02-05,35.211265563964844,35.67194491066256,33.47604085785193,34.21312697945313,14593303
2008-02-06,34.904136657714844,35.318748791890634,32.95392919498975,34.243830603955026,12429218
2008-02-07,33.26106262207031,35.61052889610936,33.04607931090816,34.42811756053531,11300078
2008-02-08,32.401126861572266,33.75245229892001,31.80224196184111,33.4760454858042,13514197
