Price,Close,High,Low,Open,Volume
Ticker,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS
Date,,,,,
2003-07-09,140.99578857421875,146.23056035433123,133.01489241067966,141.5106770752426,35164284
2003-07-10,143.31280517578125,144.77167542394204,141.1674039006947,143.31280517578125,10464179
2003-07-11,148.7621307373047,150.0493715117452,142.6691858338235,143.956426608264,11740117
2003-07-14,152.709716796875,153.82532849270856,149.53452435065256,149.53452435065256,5982324
2003-07-15,151.2078857421875,171.6321093769417,148.46177461105458,171.6321093769417,6173689
2003-07-16,151.98025512695312,153.6965764131096,150.4784740015662,151.42244285225692,3759085
2003-07-17,147.7752227783203,152.75255586936598,146.4450714987623,152.32347565624977,3814181
2003-07-18,143.6560821533203,147.51780493265142,137.30569882066146,141.5965019088071,5375212
2003-07-21,141.5106964111328,145.3724196216858,139.9231069479348,145.02916057410062,3315845
2003-07-22,143.52735900878906,145.157858895756,139.10783719788452,140.73833708485145,4627992
2003-07-23,149.9206085205078,152.7525402565206,145.71562809955594,146.31633771762228,13262249
2003-07-24,149.40576171875,151.89442215467417,148.33306099731868,150.95044028201812,4305936
2003-07-25,149.01956176757812,150.17808365067924,147.68942350226388,149.66318212608104,2832967
2003-07-28,153.48202514648438,161.3341892246761,150.26392296780068,161.3341892246761,5415867
2003-07-29,154.72634887695312,156.95755843718015,153.6965588418875,154.4259874484174,5229181
2003-07-30,155.41285705566406,158.54513734594815,154.5546966370121,155.54157588066633,4632246
2003-07-31,155.1983642578125,157.60120368686876,154.1685609659395,155.9277929793143,3562717
2003-08-01,160.604736328125,162.1923385303719,153.3961931867935,156.18521488109886,8027285
2003-08-04,169.57252502441406,170.34486425933022,158.7596971686453,161.20545990336385,9982429
2003-08-05,166.139892578125,174.59276638621455,165.49627214679623,170.77395444589553,9651327
2003-08-06,164.42356872558594,169.48671079769537,162.92178774383422,164.33774743168945,7451054
2003-08-07,167.68460083007812,168.19950250411262,164.98139977763086,166.0541006864581,3223676
2003-08-08,169.1863555908203,170.68813662784837,168.19947614714133,169.05763673972876,2530289
2003-08-11,173.52005004882812,174.89311208320356,168.1994575809808,170.00159986428733,5651311
2003-08-12,180.59988403320312,181.93003549653346,174.63567086577623,174.89312164811287,8215213
2003-08-13,186.90736389160156,188.36623415683385,181.93003025625868,182.78819077633537,7839204
2003-08-14,185.83465576171875,192.57120771648243,184.50450439024,191.36978827452796,6298655
2003-08-15,185.83465576171875,185.83465576171875,185.83465576171875,185.83465576171875,0
2003-08-18,186.13504028320312,189.65350419613193,184.84779930449633,187.16484354176245,3382031
2003-08-19,185.0623016357422,188.70948366315946,184.5045025634625,188.66658611489925,3080091
2003-08-20,193.0861358642578,194.33046612092915,186.4783018335793,186.56411003726845,6049174
2003-08-21,195.6177215576172,196.43297157292656,191.62727969113348,194.8024715423078,4012069
2003-08-22,196.77621459960938,199.7797764920319,193.85846090456164,195.70351392374417,4436016
2003-08-25,189.6964111328125,198.62127650593945,185.44851860516548,197.37694620312254,4827198
2003-08-26,199.47938537597656,201.6676970479478,186.22080961448796,186.22080961448796,3968069
2003-08-27,201.06700134277344,203.89893352116258,199.9513901095305,202.01097000591005,2267859
2003-08-28,195.70350646972656,202.31133976247676,193.94427480941567,202.31133976247676,3554363
