Price,Close,High,Low,Open,Volume
Ticker,M&M.NS,M&M.NS,M&M.NS,M&M.NS,M&M.NS
Date,,,,,
2000-01-03,36.679080963134766,36.679080963134766,36.31904488542185,36.67503414359691,537560
2000-01-04,39.61600875854492,39.61600875854492,39.61196440672473,39.61196440672473,299760
2000-01-05,41.65483856201172,42.78753307016329,36.5010800313689,42.78753307016329,1820968
2000-01-06,42.439640045166016,44.498718078426364,41.909701753863374,42.71876935528931,1590960
2000-01-07,40.162109375,42.23332262595033,39.64430667953192,41.6669753876713,728416
2000-01-10,40.226844787597656,43.2851195353619,39.781857577421036,41.25435922783109,667632
2000-01-11,43.10711669921875,43.44692604699409,41.27053490083925,41.58607074144314,2003056
2000-01-12,39.66453552246094,44.498713997661426,39.66049117245605,43.68964647043122,1088072
2000-01-13,40.372474670410156,42.07151669060778,37.66209811438062,41.74788963914156,687632
2000-01-14,41.9906005859375,42.47604105513909,39.652396153098756,40.4533724334658,635584
2000-01-17,45.35227966308594,45.35227966308594,43.52783336024593,43.52783336024593,1304032
2000-01-18,46.436439514160156,48.216388373091476,44.51894816486181,46.11685679958425,2344184
2000-01-19,48.47934341430664,50.15411474277964,46.27867801745349,48.62497463022648,2619848
2000-01-20,46.30698776245117,48.37820403413474,45.793231749010545,48.37820403413474,857464
2000-01-21,44.49871826171875,47.33045487837358,44.01327769886363,47.33045487837358,732360
2000-01-24,41.64270782470703,44.49062659097649,41.36357853206717,43.6168296856419,366120
2000-01-25,41.039955139160156,42.05128966698569,39.74140259306355,41.74788930863803,729352
2000-01-26,41.039955139160156,41.039955139160156,41.039955139160156,41.039955139160156,0
2000-01-27,40.396751403808594,43.68965810410107,38.43071777675557,43.68965810410107,741040
2000-01-28,41.351444244384766,42.063425191699494,40.45337874248592,41.100632802365695,454952
2000-01-31,41.080406188964844,41.86924707590213,40.453378817296745,41.019726120738895,317448
2000-02-01,38.993003845214844,41.565837157555045,38.43070102158374,41.1815301473392,1078464
2000-02-02,42.11601257324219,42.11601257324219,40.291566138344095,40.45337965697198,718440
2000-02-03,42.00678253173828,45.20259892425029,41.67101756840193,43.68964182168307,416304
2000-02-04,41.197731018066406,42.306154828590635,40.53429447220713,41.747896103111536,253632
2000-02-07,40.92668533325195,41.49707947678859,40.21066000830252,40.21066000830252,232224
2000-02-08,44.20339584350586,44.20339584350587,41.658882796866855,41.658882796866855,971896
2000-02-09,42.81585693359375,47.65408003055909,42.07151377910141,46.92591921515157,1118936
2000-02-10,46.217979431152344,46.242250467730074,43.305336526081916,43.305336526081916,3064944
2000-02-11,49.91542434692383,49.91542434692383,47.654079517988976,47.654079517988976,3020944
2000-02-14,52.8968391418457,53.722089088364584,50.16219161865368,53.35800866532597,3395328
2000-02-15,48.6654167175293,50.80540153255658,48.6654167175293,50.56672560009279,450472
2000-02-16,44.7738037109375,49.353124428553684,44.7738037109375,49.2722176671954,147280
2000-02-17,42.83607482910156,45.21877932911591,41.19366651229395,41.2826644208335,1182056
2000-02-18,40.129756927490234,43.56829456744655,39.66049866072764,42.47605319946043,1741096
2000-02-21,41.084449768066406,41.66697939973281,39.80612400906513,40.857911838572946,989320
2000-02-22,41.69934844970703,42.071517591600696,39.74544810937277,39.74544810937277,2016696
2000-02-23,41.646751403808594,44.90324823528658,41.50516458504868,42.3951388743967,593216
2000-02-24,41.56988525390625,44.88706185161554,40.77700012793863,42.47604179993607,1270200
2000-02-25,40.14188003540039,43.20420075098524,39.64430405989282,43.20420075098524,226032
2000-02-28,41.282676696777344,41.505170299748706,38.51162000522492,39.64431471126095,496560
2000-02-29,39.00918960571289,41.420212273441926,38.430706828323224,40.696095862413856,847288
2000-03-01,37.253509521484375,39.644302707325664,35.92259265725019,39.644302707325664,688080
2000-03-02,34.28019714355469,38.03427052662084,34.276150323878184,38.02617935634633,944560
2000-03-03,31.662864685058594,32.35461657550335,31.54959570176243,31.553640052599253,1154080
2000-03-06,32.56092071533203,33.03017885161853,30.865923409412048,32.19684036056832,433704
2000-03-07,29.95977020263672,31.958168026345827,29.955725852543146,31.79635451735167,296216
2000-03-08,28.321407318115234,32.11998028104943,27.912829211491314,29.700868909869133,391096
2000-03-09,26.05601692199707,28.56008173295692,26.05601692199707,28.56008173295692,463136
2000-03-10,28.143421173095703,28.143421173095703,25.890167075951087,26.61832802496221,679320
2000-03-13,30.396669387817383,30.396669387817383,27.9128309770141,28.61672074580489,537496
2000-03-14,31.34327507019043,32.40315400976878,30.340031844352787,32.257522844547125,1145016
2000-03-15,28.839208602905273,31.141003885814204,28.839208602905273,31.141003885814204,134040
2000-03-16,26.533370971679688,28.317363910403856,26.533370971679688,27.103762599957978,643488
2000-03-17,26.533370971679688,26.533370971679688,26.533370971679688,26.533370971679688,0
2000-03-20,26.533370971679688,26.533370971679688,26.533370971679688,26.533370971679688,0
2000-03-21,28.353771209716797,28.657171518841697,26.13287995929132,26.537413704791184,596232
2000-03-22,29.870779037475586,30.623210974718354,28.721901971004005,28.883715503235013,1691736
2000-03-23,27.484025955200195,30.90638074068684,27.484025955200195,30.744567228955493,222344
2000-03-24,26.719453811645508,27.103760868739577,25.566532640363302,26.4645980465461,578392
2000-03-27,27.479978561401367,28.556039873363183,27.103762648307658,27.103762648307658,670760
2000-03-28,28.228363037109375,29.530962134673576,27.87237385039739,28.84325479729077,700520
2000-03-29,28.43468475341797,29.975957704435636,28.155555414692582,29.005076483239343,1214672
2000-03-30,26.347280502319336,27.59729067585647,26.16119598007451,27.59729067585647,773392
2000-03-31,25.71622085571289,26.290659495098833,24.959741958927957,26.213797065454322,1317552
2000-04-03,24.09840202331543,27.087030867846067,24.077819173111898,26.26371685970485,604024
2000-04-04,24.4277286529541,25.111078303401698,22.171846165817573,22.31181055810446,1612376
2000-04-05,25.975555419921875,26.37897875753014,24.049001257373654,24.864081574695422,2014200
2000-04-06,25.884992599487305,26.67537457076162,24.452426689864815,26.346048958776905,1659560
2000-04-07,27.95562171936035,27.95562171936035,26.263712705280266,26.263712705280266,1283664
2000-04-10,29.2399959564209,30.04684517702588,27.992675759641955,27.992675759641955,1663456
2000-04-11,28.688383102416992,28.898327209601323,27.264048088541557,28.815995793049755,444704
2000-04-12,26.580686569213867,28.40432613601529,26.428373013509876,28.40432613601529,668392
2000-04-13,25.36219024658203,25.87264600167701,24.946417624528664,25.605068914945264,624784
2000-04-14,25.36219024658203,25.36219024658203,25.36219024658203,25.36219024658203,0
2000-04-17,23.36565589904785,24.308351659361122,23.33684191220565,24.308351659361122,1138448
2000-04-18,23.05278968811035,24.28364499969383,22.657600012764618,23.876103605542863,870992
2000-04-19,23.36153793334961,24.419497070022928,23.05279514127891,23.793777842248588,445904
2000-04-20,23.2380428314209,23.876111323691976,21.900157283110573,22.970465721758835,519592
2000-04-21,23.2380428314209,23.2380428314209,23.2380428314209,23.2380428314209,0
2000-04-24,23.069259643554688,23.42328366403481,22.352975447400528,22.352975447400528,194352
2000-04-25,24.168378829956055,24.892896578496533,22.003064251057225,22.47646974944293,566576
2000-04-26,25.395118713378906,25.605062756683544,24.246594796923805,25.605062756683544,421360
2000-04-27,23.36565589904785,26.09906003731575,23.36565589904785,25.9343971979636,356088
2000-04-28,22.147144317626953,23.299783798841737,21.496726827166686,23.299783798841737,579600
2000-05-01,22.147144317626953,22.147144317626953,22.147144317626953,22.147144317626953,0
2000-05-02,22.01129722595215,22.394137680104787,20.66517852097905,22.1471435145154,657472
2000-05-03,21.966014862060547,22.64113329628063,21.085070455883564,21.406162389210778,261632
2000-05-04,22.229476928710938,22.805796700936778,21.817819948549626,21.900151344581886,3411344
2000-05-05,24.596508026123047,24.897017161420717,22.394142872319563,22.641137095176028,3491640
2000-05-08,23.17629051208496,25.687398365081734,22.888130594527954,25.11107852996772,693576
2000-05-09,22.460006713867188,22.715234576820137,21.735491340860555,22.517639703505157,788992
2000-05-10,21.554363250732422,23.04456235152141,21.40616771006947,23.04456235152141,836264
2000-05-11,18.969158172607422,21.237390242204576,18.969158172607422,20.74751730091088,1206560
2000-05-12,16.83677101135254,18.93622167535982,16.692691063822625,18.77155887818278,2059304
2000-05-15,17.713605880737305,17.865919522030744,15.889965289179417,16.47451891890908,1283496
2000-05-16,17.532472610473633,18.108792450962497,17.21138063042657,18.071743569615155,970312
2000-05-17,17.52835464477539,18.72215995072021,17.289594086097416,17.94824528937732,611344
2000-05-18,17.277246475219727,17.413092795939423,16.960270051836982,16.960270051836982,202096
2000-05-19,16.91498565673828,17.24019443121448,16.73797365157252,17.12493097523828,363112
2000-05-22,16.51156234741211,16.836771122732628,16.383948427500208,16.490979497628818,237016
2000-05-23,15.420670509338379,16.54037672572639,15.313639444759314,16.219284788266584,651048
2000-05-24,16.141071319580078,16.38394869980409,14.914332698340825,15.227192271502126,769880
2000-05-25,18.079973220825195,18.079973220825195,16.466277521233412,16.466277521233412,1333960
2000-05-26,17.355457305908203,18.52456279552593,16.29749843929724,18.030574454311907,2140296
2000-05-29,17.631269454956055,17.948245859107256,17.207263231896405,17.28136099210649,735592
2000-05-30,18.87858772277832,19.030900038450746,17.865911388227044,17.865911388227044,1067680
2000-05-31,20.492286682128906,21.138588729032957,19.347880628326173,19.677206256042364,1295776
2000-06-01,18.034692764282227,19.767768922404695,18.034692764282227,19.767768922404695,1846768
2000-06-02,17.51188850402832,18.672761744900857,16.877936976178567,18.112907974435537,2646688
2000-06-05,17.297826766967773,18.91563819256998,17.124930333208077,17.870029716749773,2778592
2000-06-06,17.499542236328125,17.65185459793383,17.05083628283821,17.618922534958994,1766704
2000-06-07,17.725950241088867,18.17877293009994,17.536587774428753,17.861796545281216,1330416
2000-06-08,17.762996673583984,18.195236453590084,17.618916746915286,17.857677265741085,2376816
2000-06-09,17.69713592529297,18.18700755238341,17.499541048303115,17.865915563205498,2771560
2000-06-12,17.874147415161133,18.52456497165492,17.783582372788725,18.014110543691476,3177864
2000-06-13,18.203472137451172,18.35990128716267,17.71359932678522,17.71359932678522,2125936
2000-06-14,18.796262741088867,19.347882983402677,18.112911729142933,18.648065939322155,5088880
2000-06-15,18.458698272705078,19.162631942247184,18.28580309917303,18.84565557302237,2326272
2000-06-16,18.849775314331055,18.936223542629005,18.236406585618802,18.520449687502722,3244904
2000-06-19,18.553380966186523,19.092650615866486,18.442233076828593,18.771558667486246,2589968
2000-06-20,18.20758628845215,18.9321027674285,18.071739998265404,18.9321027674285,2521680
2000-06-21,18.162311553955078,18.730397843170916,18.112912199989456,18.52456929544376,2472096
2000-06-22,18.19112205505371,18.503981617302518,17.783581888041574,18.503981617302518,1439488
2000-06-23,17.565410614013672,18.195245533827308,17.454262684033434,18.038816323604202,1632528
2000-06-26,17.565410614013672,17.701256967298058,17.289599828523684,17.306065862819082,944456
2000-06-27,17.256664276123047,17.7588851302717,17.14551636858157,17.618921982600032,2081696
2000-06-28,17.660083770751953,17.701249467187274,17.371923895704718,17.610684432518628,1005616
2000-06-29,17.70536994934082,18.277572996860897,17.627155361195364,17.70125312759051,1571624
2000-06-30,17.458375930786133,17.907081868888973,17.376044519894688,17.61892193076892,1374112
2000-07-03,17.688901901245117,17.86591390982223,17.55717115792438,17.61068606574235,1646384
2000-07-04,18.783906936645508,19.105000125269303,17.618918220379054,17.77123180096337,4775128
2000-07-05,18.627477645874023,19.339643692034063,18.524563404736597,19.339643692034063,3595432
2000-07-06,18.520450592041016,18.77156164601739,18.27757318164851,18.318738887012582,1074904
2000-07-07,18.5286808013916,18.648061073565128,18.421649736027362,18.54514682922978,1389504
2000-07-10,18.660411834716797,19.084419310463105,18.48339982222652,18.48339982222652,1406256
2000-07-11,18.471052169799805,18.750978458769847,18.364021086507396,18.68922990182549,756520
2000-07-12,18.656299591064453,18.92799226208917,18.590434206221783,18.689231655346926,1920432
2000-07-13,18.108793258666992,18.895058470230584,17.721835885477706,18.77567817777441,1526704
2000-07-14,17.931779861450195,18.421651459049876,17.86591448765954,18.112908697166358,1082856
2000-07-17,17.35133934020996,18.009990418367398,17.207259416863025,17.87002731551439,2646624
2000-07-18,17.487186431884766,17.931776683983234,17.28959160180364,17.28959160180364,2809072
2000-07-19,17.18256187438965,17.931778070927297,17.08376445170754,17.68478388608333,2750680
2000-07-20,17.050827026367188,17.35545284048247,16.877930648916273,16.919096333425824,1178696
2000-07-21,16.659759521484375,17.2895942376299,16.51156274819205,17.27312820865908,1263528
2000-07-24,14.08690357208252,16.13695500663949,13.996338526166905,16.13695500663949,3317424
2000-07-25,14.97608470916748,15.97229538793648,13.090695704545878,14.161004158376674,4099720
2000-07-26,15.136626243591309,15.56063239088493,15.033712008201858,15.35480392010603,1404200
2000-07-27,16.902637481689453,17.20726342503992,15.395972538193611,15.56063534608873,4873512
2000-07-28,17.013784408569336,17.536589334914666,16.227520492706702,16.227520492706702,2309728
2000-07-31,16.12872314453125,16.869705854196287,15.931128257798301,16.721510317285404,1293488
2000-08-01,14.654987335205078,16.30161512567756,14.251564029050243,15.725295399012191,3482224
2000-08-02,14.94314956665039,15.148978073078082,14.375063391420964,14.572658255080546,2359088
2000-08-03,14.436811447143555,14.98431475291205,14.3750628973376,14.976081110426938,2442096
2000-08-04,13.975756645202637,14.613825063466674,13.872842384192307,14.55619332855641,1738496
2000-08-07,14.30508041381836,14.366828962367217,13.979871642716539,13.979871642716539,1616496
2000-08-08,15.03782844543457,15.449485410886131,14.325662397714314,14.325662397714314,2826904
2000-08-09,14.922564506530762,15.30540496929083,14.848466757698915,15.066644439697265,1091136
2000-08-10,14.799070358276367,15.013132518264548,14.786721149779096,14.984316023400828,1477832
2000-08-11,14.263916015625,14.72085556781395,14.008688155835841,14.572658786525974,1722032
2000-08-14,14.280381202697754,14.3915290961735,14.037503821845078,14.037503821845078,832752
2000-08-15,14.280381202697754,14.280381202697754,14.280381202697754,14.280381202697754,0
2000-08-16,14.967849731445312,15.210727125770442,14.457395269955077,14.572658734838258,1027936
2000-08-17,16.57330894470215,17.330757476256966,14.515024208804645,14.901981487897915,6123328
2000-08-18,16.27691650390625,16.960267332136144,15.642965015077026,16.795604542503757,2187672
2000-08-21,16.412765502929688,16.746206676245766,16.309851250356207,16.462163590398458,1078408
2000-08-22,16.647411346435547,16.700927518295607,16.2357542841781,16.4662824902978,1216024
2000-08-23,16.470396041870117,16.877936201329668,16.404530673731397,16.877936201329668,1123424
2000-08-24,16.32219696044922,16.713271036424672,16.071085986725322,16.713271036424672,422752
2000-08-25,16.363361358642578,16.46627558102398,16.07931835612534,16.07931835612534,403752
2000-08-28,16.47863006591797,16.840888998555773,16.13695524062993,16.219286644918856,961144
2000-08-29,15.6676664352417,16.836772120994098,15.531818864851026,16.836772120994098,1856576
2000-08-30,15.284823417663574,15.889959690782048,14.984314319804833,15.807628293420482,1821984
2000-08-31,15.173676490783691,15.642965195389909,15.066645425033439,15.634731553302428,2173800
2000-09-01,15.173676490783691,15.173676490783693,15.173676490783693,15.173676490783693,0
2000-09-04,15.461835861206055,15.889958853676585,15.313639102506968,15.437136192043313,3047896
2000-09-05,16.116371154785156,16.4662795962045,15.478302820432233,15.642965616394278,3104720
2000-09-06,16.688573837280273,17.116696848286193,16.38394792115745,16.46627931774618,4262880
2000-09-07,16.482746124267578,17.02613386992768,16.466280095427646,16.630942896381924,1673392
2000-09-08,16.560962677001953,16.877939109123368,16.449816026879176,16.63094487825815,2263184
2000-09-11,17.318410873413086,18.01411096745886,16.672108866687296,16.672108866687296,5967984
2000-09-12,17.380157470703125,17.53246979316199,17.042598258719952,17.20726104382836,2643144
2000-09-13,16.53214454650879,17.528353683043964,16.30161638675376,17.528353683043964,2507416
2000-09-14,16.651521682739258,16.836767288604094,16.383944696490047,16.630938837643164,952672
2000-09-15,16.12460708618164,16.680344101447286,16.054624885451958,16.630944753134848,1378064
2000-09-18,15.770584106445312,16.054627260569053,15.568872374170647,16.054627260569053,898416
2000-09-19,15.35892391204834,15.881727582007539,14.819652956004875,15.651200652158389,1928000
2000-09-20,15.799395561218262,15.964058365425966,15.395972193420386,15.964058365425966,756288
2000-09-21,15.630620002746582,15.844680932944195,15.560637795862565,15.642969212771892,991920
2000-09-22,15.033711433410645,15.634729540084187,14.901980714637757,15.32187128148375,1179792
2000-09-25,15.391857147216797,15.560636792250707,15.165445765318971,15.313642557453077,686408
2000-09-26,15.2889404296875,15.437137198044214,15.066645905291153,15.437137198044214,863896
2000-09-27,15.301290512084961,15.391854294291242,14.992547775814298,15.313639719024824,471440
2000-09-28,15.297178268432617,15.47830714332232,15.148981459421845,15.301295090736929,190472
2000-09-29,15.24777889251709,15.387742056728127,15.00078462992898,15.387742056728127,373120
2000-10-02,15.24777889251709,15.24777889251709,15.24777889251709,15.24777889251709,0
2000-10-03,15.284823417663574,15.60179980001657,14.840234374422094,14.840234374422094,733808
2000-10-04,15.470067977905273,15.64296440276253,15.256007113528609,15.256007113528609,374032
2000-10-05,14.782602310180664,15.540050897366353,14.597356670344508,15.437136653012933,1120080
2000-10-06,14.416229248046875,14.901984025939418,14.07866999135713,14.696155517293846,1881952
2000-10-09,13.667013168334961,14.490327214620198,13.568215734036238,14.490327214620198,1699680
2000-10-10,13.329453468322754,13.82755870119372,13.094809726617502,13.625847017745436,1717952
2000-10-11,13.181262016296387,13.543519793989201,13.090696943734242,13.173028371053325,1483912
2000-10-12,13.238889694213867,13.411784884665108,13.008361517334714,13.17302432135161,1213424
2000-10-13,12.720203399658203,13.123626823738235,12.621405954605713,13.008363347223275,1388104
2000-10-16,12.613170623779297,13.708178529329594,12.432041789361973,13.247122172378678,1428640
2000-10-17,12.164464950561523,12.514373417836559,12.06155069548063,12.432042013771845,2095696
2000-10-18,12.07801628112793,12.246795904512847,11.86395539219369,12.164464503474106,1196184
2000-10-19,12.012152671813965,12.094484084934768,11.695177485065477,11.773392076274705,1748536
2000-10-20,11.98745059967041,12.555536674566094,11.958634111349017,12.341474563177332,2036408
2000-10-23,11.160019874572754,12.020382626369056,11.073571666072864,12.020382626369056,1246304
2000-10-24,11.102392196655273,11.304103919079022,10.950078571161852,10.950078571161852,1728472
2000-10-25,11.596379280090332,11.9380541196237,11.155905746269045,11.197071450129815,2503416
2000-10-26,10.727782249450684,11.155905301269735,10.538419767989122,11.155905301269735,1930240
2000-10-27,10.913028717041016,11.0365258328364,10.69484972536926,10.785414779463592,1315896
2000-10-30,10.789530754089355,10.991242442795262,10.711316171482272,10.95007674076232,493808
2000-10-31,10.616634368896484,10.855396195935134,10.386106812965279,10.793647642502687,2043768
2000-11-01,10.99947738647461,11.11474086328651,10.620752380473776,10.703083794275898,2841304
2000-11-02,11.283517837524414,11.51816155746004,10.880093251779018,11.073572530851312,3088584
2000-11-03,11.872188568115234,12.189164985706547,11.320568395724534,11.431716297029945,6336440
2000-11-06,12.016266822814941,12.427923796918074,11.78162310134259,11.954518276699472,4781752
2000-11-07,11.905120849609375,12.143881405235222,11.612844130634663,12.061550005877695,1857632
2000-11-08,11.942167282104492,12.464970807179203,11.855719079229669,12.02038184421897,3312688
2000-11-09,11.970983505249023,12.761365345273669,11.691057284057168,12.267377009327591,1467480
2000-11-10,11.579909324645996,11.917468521016447,11.530511245164636,11.917468521016447,1388328
2000-11-13,11.349385261535645,11.584029024005716,11.11885706450378,11.283519882915455,1069088
2000-11-14,11.530512809753418,11.691058788337775,11.291750996225112,11.382316038645756,1993896
2000-11-15,11.625194549560547,11.929820507674856,11.600494875923692,11.855722743041879,1791120
2000-11-16,11.699292182922363,11.979218434200261,11.645776020343321,11.682824898265773,1145776
2000-11-17,11.682827949523926,11.732227303840677,11.489349867051809,11.732227303840677,975192
2000-11-20,11.785741806030273,11.9257062195367,11.645778648801569,11.732226887650326,1774472
2000-11-21,12.016266822814941,12.68726844436948,11.608726669708318,11.773389459349572,3790936
2000-11-22,11.806321144104004,12.185046050899663,11.77338908972062,12.176812409165143,1710128
2000-11-23,11.843374252319336,11.999803434372996,11.629312076193385,11.691060635889986,1290824
2000-11-24,11.884536743164062,12.073897936642393,11.781622504848743,11.781622504848743,2368816
2000-11-27,12.292078971862793,12.43204210858473,11.855722275736431,12.020385085121658,4597432
2000-11-28,12.716083526611328,12.913679625582544,12.316777020276398,12.349709075299582,4796152
2000-11-29,12.09859848022461,12.736666803933154,12.020383904702916,12.596703680955795,5329408
2000-11-30,12.03685188293457,12.349711491987101,11.991569356208428,12.26738008204052,2806272
2000-12-01,11.740458488464355,12.061550455414912,11.695175965874533,11.942170173152654,4017760
2000-12-04,12.07801628112793,12.259145112157665,11.810439227752019,11.82278969167432,3843976
2000-12-05,12.271495819091797,12.43615862443009,12.102716192364547,12.164464744366406,5107296
2000-12-06,12.502021789550781,12.761365159638983,12.349708219005466,12.679033771512279,5885424
